url,title,description,content
https://vnexpress.net/nguoi-dan-ong-giup-du-khach-han-quoc-tim-me-4961842.html,Người đàn ông giúp du khách Hàn Quốc tìm mẹ,"An GiangAnh Trần Hoàng Phương, 38 tuổi, ở Phú Quốc giúp một du khách Hàn Quốc tìm người mẹ 70 tuổi bị đãng trí đi lạc, từ chối nhận 500 USD cảm tạ.","Khoảng 18h ngày 2/11, anh Phương, chủ cửa hàng trái cây trên đường Trần Hưng Đạo, Phú Quốc, thấy một du khách Hàn Quốc hốt hoảng chạy đến nhờ trích xuất camera an ninh.
Gia đình du khách gồm ba người (mẹ, con trai và con gái) đến Phú Quốc du lịch. Khi đang mua sắm tại siêu thị gần đó, người mẹ 70 tuổi bất ngờ mất tích. ""Nam du khách rất lo lắng vì người mẹ bị mất trí nhớ và chân đau"", anh Phương kể.
Sau 15 phút kiểm tra camera, anh Phương phát hiện hình ảnh cụ bà tay cầm gậy đi qua tiệm. Anh đăng tin lên các hội nhóm Facebook của Phú Quốc nhờ cung cấp thông tin, đồng thời lấy xe chở nam du khách tìm kiếm khắp các trục đường chính.
Sau khi liên tục hỏi thăm người bán hàng rong, chủ tiệm ven đường, anh Phương được tin có cụ bà với đặc điểm tương tự, đi về hướng Suối Mây khoảng một tiếng trước.
Gần hai tiếng tìm kiếm, anh phát hiện cụ bà đang chống gậy đi bộ trên đường, cách cửa hàng khoảng 4 km. Anh đưa hai mẹ con về tiệm trái cây, đoàn tụ với người con gái đang chờ. ""Dù bất đồng ngôn ngữ, tôi cảm nhận được sự mừng vui, hạnh phúc của gia đình họ"", anh Phương nói.
Nam du khách Hàn Quốc ngỏ ý gửi 500 USD cảm tạ nhưng anh Phương từ chối. ""Giúp được ai tôi đều giúp, không nghĩ đến việc được đền đáp"", anh giải thích.
Câu chuyện về lòng tốt của anh Phương được hãng thông tấn Hàn Quốc Yonhap đăng tải hôm 6/11. Bài báo dẫn lời nam du khách, kể lại khoảnh khắc phát hiện mẹ mất tích. Người này cho biết đã được chủ cửa hàng trái cây hỗ trợ trích xuất camera và nhiệt tình chở đi tìm, không lấy công.
Nhiều tờ báo, đài truyền hình lớn khác của Hàn Quốc như JTBC News, SBS News, Chosun Daily cũng chia sẻ sự việc, thu hút hàng nghìn bình luận. Hầu hết khán giả Hàn Quốc bày tỏ sự xúc động và cảm ơn lòng tốt của anh Phương.
Tài khoản Yoon Jong-shin bình luận: ""Sống ở Việt Nam, bạn sẽ nhanh chóng nhận ra người Việt tốt bụng đến nhường nào. Họ luôn sẵn sàng giúp đỡ người khác, không cần được đền đáp"".
Quỳnh Nguyễn"
https://vnexpress.net/ngam-gan-voi-sua-co-khu-duoc-doc-4961892.html,Ngâm gan với sữa có khử được độc?,"Nhiều người ngâm gan với sữa tươi để khử độc, làm sạch trước khi nấu, nhưng thực tế sữa không loại bỏ độc tố mà chỉ giúp dịu mùi và làm mềm.","Gan là cơ quan xử lý độc tố của động vật, không phải nơi tích trữ độc như lầm tưởng. Khi các chất lạ đi vào, gan sẽ phân giải và đào thải chúng.
Tuy nhiên, nếu vật nuôi sống trong môi trường ô nhiễm (nguồn nước bẩn, đất nhiễm kim loại), gan có thể chứa kim loại nặng như chì hay cadmium. Những chất này liên kết chặt với protein bên trong cấu trúc tế bào gan. Chúng không thể bị loại bỏ bằng cách ngâm sữa, muối hay rượu, dù ngâm bao lâu.
Vì vậy, độ an toàn của gan phụ thuộc vào nguồn nuôi và quy trình giết mổ, không phải ở mẹo sơ chế.
Việc ngâm sữa mang lại cảm giác sạch hơn chủ yếu do tác động lên mùi và vị. Mùi tanh của gan đến từ máu đọng và dịch mật còn sót. Chất casein trong sữa có khả năng liên kết với các hợp chất gây mùi, hạn chế chúng khuếch tán. Đồng thời, lactose và chất béo trong sữa làm dịu vị kim loại nhẹ thường có ở gan.
Ngâm gan trong sữa khoảng 20 phút sẽ giúp gan mềm, bùi hơn, nhưng không liên quan đến việc khử độc.
Cách sơ chế và nấu gan đúng
Để gan không tanh, khâu sơ chế còn quan trọng hơn ngâm sữa. Máu chứa hemoglobin, dễ sinh mùi mạnh khi gặp nhiệt, còn dịch mật rất đắng.
Khi sơ chế, cần rửa gan dưới vòi nước chảy nhẹ, loại bỏ các đường gân trắng và kiểm tra kỹ túi mật (nếu còn). Thái gan miếng vừa phải giúp máu đọng thoát ra dễ hơn, sau đó rửa lại bằng nước muối loãng hoặc một ít rượu trắng. Rượu sẽ bay hơi khi nấu, kéo theo hợp chất gây mùi, giúp gan thơm tự nhiên.
Khâu xử lý nhiệt cũng ảnh hưởng đến độ mềm của gan. Gan chứa nhiều nước và protein, nếu đun ở nhiệt quá cao ngay từ đầu, protein co lại đột ngột, khiến gan khô cứng và tanh hơn.
Cách luộc đúng là cho gan vào nước ấm, đun nhỏ lửa đến khi chín vừa, bề mặt chuyển màu hồng nhạt hoặc xám nhẹ. Nếu gan chuyển màu nâu sẫm là đã quá lửa. Khi vớt ra, nên cho ngay vào bát nước mát để gan ổn định cấu trúc. Khi xào, cũng cần xào nhanh tay trên lửa vừa, tắt bếp khi gan vừa chín tới.
Trong ẩm thực Á Đông, gan (tính âm, dễ gây lạnh bụng) thường được kết hợp với các nguyên liệu tính ấm như gừng, tiêu, tỏi, hành lá. Các tinh dầu thơm trong gia vị này giúp cân bằng hương vị và hỗ trợ tiêu hóa.
Cách chọn gan tươi
Để chọn gan tươi ngon, cần chú ý bề mặt mịn, đàn hồi, màu hồng sẫm tự nhiên và chỉ có mùi đặc trưng nhẹ. Gan có mùi lạ, màu tím bầm, bề mặt nứt hoặc có chấm vàng thì nên tránh sử dụng.
Bùi Thủy"
https://vnexpress.net/ngam-gan-voi-sua-co-khu-duoc-doc-4961892.html#box_comment_vne,Ngâm gan với sữa có khử được độc?,"Nhiều người ngâm gan với sữa tươi để khử độc, làm sạch trước khi nấu, nhưng thực tế sữa không loại bỏ độc tố mà chỉ giúp dịu mùi và làm mềm.","Gan là cơ quan xử lý độc tố của động vật, không phải nơi tích trữ độc như lầm tưởng. Khi các chất lạ đi vào, gan sẽ phân giải và đào thải chúng.
Tuy nhiên, nếu vật nuôi sống trong môi trường ô nhiễm (nguồn nước bẩn, đất nhiễm kim loại), gan có thể chứa kim loại nặng như chì hay cadmium. Những chất này liên kết chặt với protein bên trong cấu trúc tế bào gan. Chúng không thể bị loại bỏ bằng cách ngâm sữa, muối hay rượu, dù ngâm bao lâu.
Vì vậy, độ an toàn của gan phụ thuộc vào nguồn nuôi và quy trình giết mổ, không phải ở mẹo sơ chế.
Việc ngâm sữa mang lại cảm giác sạch hơn chủ yếu do tác động lên mùi và vị. Mùi tanh của gan đến từ máu đọng và dịch mật còn sót. Chất casein trong sữa có khả năng liên kết với các hợp chất gây mùi, hạn chế chúng khuếch tán. Đồng thời, lactose và chất béo trong sữa làm dịu vị kim loại nhẹ thường có ở gan.
Ngâm gan trong sữa khoảng 20 phút sẽ giúp gan mềm, bùi hơn, nhưng không liên quan đến việc khử độc.
Cách sơ chế và nấu gan đúng
Để gan không tanh, khâu sơ chế còn quan trọng hơn ngâm sữa. Máu chứa hemoglobin, dễ sinh mùi mạnh khi gặp nhiệt, còn dịch mật rất đắng.
Khi sơ chế, cần rửa gan dưới vòi nước chảy nhẹ, loại bỏ các đường gân trắng và kiểm tra kỹ túi mật (nếu còn). Thái gan miếng vừa phải giúp máu đọng thoát ra dễ hơn, sau đó rửa lại bằng nước muối loãng hoặc một ít rượu trắng. Rượu sẽ bay hơi khi nấu, kéo theo hợp chất gây mùi, giúp gan thơm tự nhiên.
Khâu xử lý nhiệt cũng ảnh hưởng đến độ mềm của gan. Gan chứa nhiều nước và protein, nếu đun ở nhiệt quá cao ngay từ đầu, protein co lại đột ngột, khiến gan khô cứng và tanh hơn.
Cách luộc đúng là cho gan vào nước ấm, đun nhỏ lửa đến khi chín vừa, bề mặt chuyển màu hồng nhạt hoặc xám nhẹ. Nếu gan chuyển màu nâu sẫm là đã quá lửa. Khi vớt ra, nên cho ngay vào bát nước mát để gan ổn định cấu trúc. Khi xào, cũng cần xào nhanh tay trên lửa vừa, tắt bếp khi gan vừa chín tới.
Trong ẩm thực Á Đông, gan (tính âm, dễ gây lạnh bụng) thường được kết hợp với các nguyên liệu tính ấm như gừng, tiêu, tỏi, hành lá. Các tinh dầu thơm trong gia vị này giúp cân bằng hương vị và hỗ trợ tiêu hóa.
Cách chọn gan tươi
Để chọn gan tươi ngon, cần chú ý bề mặt mịn, đàn hồi, màu hồng sẫm tự nhiên và chỉ có mùi đặc trưng nhẹ. Gan có mùi lạ, màu tím bầm, bề mặt nứt hoặc có chấm vàng thì nên tránh sử dụng.
Bùi Thủy"
https://vnexpress.net/ket-buon-cua-ca-si-my-voi-cuu-vuong-malaysia-4961815.html,Kết buồn của ca sĩ Mỹ với cựu vương Malaysia,"Ca sĩ Mỹ Brittany Porter tố cựu vương Malaysia Muhammad V cắt mọi liên lạc, sau khi cô vô tình kết hôn với ông trong một buổi lễ Hồi giáo mà tưởng là nghi thức cầu chúc.","Porter, 30 tuổi, nghệ danh Brook Lynn, cho biết cô gặp ông Muhammad V, 56 tuổi, hồi tháng 1/2024 qua bạn bè chung. ""Chúng tôi kết nối ngay lập tức. Anh ấy có giọng Anh dễ thương"", cô kể.
Họ nhanh chóng hẹn hò, tận hưởng các chuyến du lịch xa hoa khắp châu Á và ở khách sạn hạng sang. Porter nói cựu vương rất hào phóng và ước tính ông đã chi hàng triệu USD cho quà tặng và các chuyến đi.
Tháng 4/2024, ông cầu hôn cô bằng một viên kim cương xanh ""để hợp với màu mắt"". Khi đến Oman, ông mời bạn bè cô dự một buổi lễ tôn giáo.
""Tôi đã thực hiện nghi lễ cải đạo, nhưng không biết rằng 'nikah' trong đạo Hồi là hôn lễ chính thức"", cô nói. ""Trong văn hóa phương Tây, đám cưới mới được xem là kết hôn, nên tôi hoàn toàn không nhận ra. Sự thật là - tôi đã và vẫn là vợ anh ấy trong mắt Allah"".
Theo Porter, sau buổi lễ, cô được yêu cầu sớm sinh con trai nối dõi. Mối quan hệ của họ bắt đầu rạn nứt khi cô bị sảy thai.
Dù vậy, cô vẫn bay về California (Mỹ) để chuẩn bị cho một đám cưới theo nghi thức phương Tây. Nhưng Muhammad V bắt đầu xa cách và cắt liên lạc.
""Tôi hoảng loạn nên bay sang Malaysia tìm, nhưng anh không còn ở đó. Anh chặn tôi trên mọi phương tiện, chỉ nhắn cho bạn thân tôi rằng ‘mối quan hệ không thể tiếp tục’"", Porter kể.
Nữ ca sĩ cho biết cô không còn tin tức gì từ ông và đang tìm cách chấm dứt hôn nhân.
Muhammad V là quốc vương thứ 29 của bang Kelantan, từng là quốc vương Malaysia giai đoạn 2016-2019 trước khi thoái vị. Ông có ba đời vợ, trong đó có hoa hậu Nga Oxana Voevodina, kết hôn năm 2018 và ly hôn một năm sau.
Nhật Minh(TheoSCMP/Dailymail)"
https://vnexpress.net/ket-buon-cua-ca-si-my-voi-cuu-vuong-malaysia-4961815.html#box_comment_vne,Kết buồn của ca sĩ Mỹ với cựu vương Malaysia,"Ca sĩ Mỹ Brittany Porter tố cựu vương Malaysia Muhammad V cắt mọi liên lạc, sau khi cô vô tình kết hôn với ông trong một buổi lễ Hồi giáo mà tưởng là nghi thức cầu chúc.","Porter, 30 tuổi, nghệ danh Brook Lynn, cho biết cô gặp ông Muhammad V, 56 tuổi, hồi tháng 1/2024 qua bạn bè chung. ""Chúng tôi kết nối ngay lập tức. Anh ấy có giọng Anh dễ thương"", cô kể.
Họ nhanh chóng hẹn hò, tận hưởng các chuyến du lịch xa hoa khắp châu Á và ở khách sạn hạng sang. Porter nói cựu vương rất hào phóng và ước tính ông đã chi hàng triệu USD cho quà tặng và các chuyến đi.
Tháng 4/2024, ông cầu hôn cô bằng một viên kim cương xanh ""để hợp với màu mắt"". Khi đến Oman, ông mời bạn bè cô dự một buổi lễ tôn giáo.
""Tôi đã thực hiện nghi lễ cải đạo, nhưng không biết rằng 'nikah' trong đạo Hồi là hôn lễ chính thức"", cô nói. ""Trong văn hóa phương Tây, đám cưới mới được xem là kết hôn, nên tôi hoàn toàn không nhận ra. Sự thật là - tôi đã và vẫn là vợ anh ấy trong mắt Allah"".
Theo Porter, sau buổi lễ, cô được yêu cầu sớm sinh con trai nối dõi. Mối quan hệ của họ bắt đầu rạn nứt khi cô bị sảy thai.
Dù vậy, cô vẫn bay về California (Mỹ) để chuẩn bị cho một đám cưới theo nghi thức phương Tây. Nhưng Muhammad V bắt đầu xa cách và cắt liên lạc.
""Tôi hoảng loạn nên bay sang Malaysia tìm, nhưng anh không còn ở đó. Anh chặn tôi trên mọi phương tiện, chỉ nhắn cho bạn thân tôi rằng ‘mối quan hệ không thể tiếp tục’"", Porter kể.
Nữ ca sĩ cho biết cô không còn tin tức gì từ ông và đang tìm cách chấm dứt hôn nhân.
Muhammad V là quốc vương thứ 29 của bang Kelantan, từng là quốc vương Malaysia giai đoạn 2016-2019 trước khi thoái vị. Ông có ba đời vợ, trong đó có hoa hậu Nga Oxana Voevodina, kết hôn năm 2018 và ly hôn một năm sau.
Nhật Minh(TheoSCMP/Dailymail)"
https://vnexpress.net/can-bo-thon-khoe-co-bap-giup-nong-dan-ban-hong-4961666.html,Cán bộ thôn khoe cơ bắp giúp nông dân bán hồng,"Trung QuốcMặc áo ba lỗ, đứng giữa vườn hồng chín đỏ, Lin Xiaobai phô diễn bắp tay cuồn cuộn rồi dùng khuỷu tay kẹp nát quả hồng, thu hút 20 triệu lượt xem.","Cách quảng bá này đã gây sốt.
Chỉ riêng video ""kẹp nát quả hồng"" ở làng cổ Tịnh Sơn, huyện Tân Xương, tỉnh Chiết Giang đã thu hút hơn 20 triệu lượt xem, giúp người dân bán được 60 tấn hồng. Giá loại quả này tại vườn tăng từ 3,6 lên 6 tệ mỗi kg (khoảng 23.000 - 38.000 đồng), giúp tổng thu nhập mùa hồng năm nay của làng tăng 350.000 tệ và hút du khách về địa phương."
https://vnexpress.net/can-bo-thon-khoe-co-bap-giup-nong-dan-ban-hong-4961666.html#box_comment_vne,Cán bộ thôn khoe cơ bắp giúp nông dân bán hồng,"Trung QuốcMặc áo ba lỗ, đứng giữa vườn hồng chín đỏ, Lin Xiaobai phô diễn bắp tay cuồn cuộn rồi dùng khuỷu tay kẹp nát quả hồng, thu hút 20 triệu lượt xem.","Cách quảng bá này đã gây sốt.
Chỉ riêng video ""kẹp nát quả hồng"" ở làng cổ Tịnh Sơn, huyện Tân Xương, tỉnh Chiết Giang đã thu hút hơn 20 triệu lượt xem, giúp người dân bán được 60 tấn hồng. Giá loại quả này tại vườn tăng từ 3,6 lên 6 tệ mỗi kg (khoảng 23.000 - 38.000 đồng), giúp tổng thu nhập mùa hồng năm nay của làng tăng 350.000 tệ và hút du khách về địa phương."
https://vnexpress.net/chang-trai-croatia-mang-ca-phe-via-he-viet-nam-den-chau-au-4959641.html,Chàng trai Croatia mang cà phê vỉa hè Việt Nam đến châu Âu,"Hà Lan5h sáng cuối tuần, Matko Kmezic, 27 tuổi, dậy sớm chuẩn bị phin, cốc, sữa đặc, đá, rồi đẩy chiếc xe bán cà phê dạo ra công viên Oosterpark ở Amsterdam.",Ngọc Ngân
https://vnexpress.net/ban-di-chuc-oai-oam-cua-trieu-phu-lap-di-4961597.html,Bản di chúc oái oăm của triệu phú lập dị,"CanadaTriệu phú Millar qua đời, để lại di chúc trao thưởng hàng triệu USD cho người phụ nữ sinh nhiều con nhất Toronto, châm ngòi cho 'cuộc đua sinh đẻ' 10 năm.","Charles Vance Millar, một luật sư và nhà đầu tư nổi tiếng ở Toronto, qua đời vào dịp Halloween năm 1926 ở tuổi 72. Không vợ con, ông nổi tiếng với tính cách lập dị và những trò đùa tinh quái.
Sinh thời, ông thích thú với việc gài bẫy lòng tham của con người, như việc cố ý thả tiền trên vỉa hè rồi trốn đi xem phản ứng của người nhặt được. Khi qua đời, Millar quyết định thực hiện trò đùa lớn nhất đời mình thông qua bản di chúc.
Đầu tiên, ông để lại cổ phần trong Hiệp hội Đua ngựa Ontario cho ba người. Hai trong số đó là những nhà vận động đang phản đối kịch liệt nạn cờ bạc. Kế đó, ông tặng cổ phần trong một nhà máy rượu (vốn thuộc sở hữu của Giáo hội Công giáo) cho hàng loạt mục sư Tin Lành, những người đang dẫn đầu phong trào cấm rượu.
Một trò đùa cay nghiệt khác là việc ông để lại căn biệt thự nghỉ dưỡng đắt giá cho ba luật sư đồng nghiệp, vốn là ""kẻ thù không đội trời chung"" của nhau. Điều kiện oái oăm là họ phải đồng sở hữu, cùng đến và cùng rời đi. Nếu họ không thể chịu đựng lẫn nhau mà bán nhà, toàn bộ số tiền phải quyên góp cho người nghèo.
Nhưng điều khoản gây chấn động nhất là việc 90% tài sản của Millar (trị giá hàng chục triệu USD theo thời giá ngày nay) sẽ được trao sau 10 năm cho ""người mẹ nào sinh nhiều con nhất Toronto"". Điều kiện là những đứa trẻ này phải được sinh ra trong giá thú (hợp pháp) và hoàn tất đăng ký hộ tịch.
Ban đầu, công chúng Toronto chỉ xem đây là một trò đùa.
Nhưng chỉ ba năm sau, cuộc Đại suy thoái 1929 nổ ra. Trò đùa của Millar biến thành cơ hội đổi đời mơ ước của nhiều người. Giữa bối cảnh thất nghiệp và nghèo đói cùng cực, hàng nghìn phụ nữ đã tham gia vào cuộc đua tuyệt vọng mà báo chí gọi là ""Stork Derby"" (Cuộc đua cò).
Cuộc thi lập tức vấp phải vấn đề pháp lý. Chính quyền bang Ontario tìm cách vô hiệu hóa di chúc, cho rằng nó ""trái đạo đức xã hội"", biến phụ nữ thành ""công cụ sinh sản"". Tuy nhiên, sau 5 năm kiện tụng, Tòa án Tối cao phán quyết di chúc hợp lệ, vì ""sinh con không phải hành vi phi pháp"".
Cuộc đua không thiếu những bi kịch. Khi hạn chót đến vào năm 1936, hàng trăm hồ sơ được gửi về. Gia đình Kenny (11 con hợp lệ) là ứng viên sáng giá, nhưng bị tố cáo một đứa trẻ đã chết vì bị chuột cắn do thiếu chăm sóc, nên bị loại. Bà Clark (10 con) cũng bị loại khi bị phát hiện 5 đứa là con với nhân tình.
Các chuyên gia y tế sau này chỉ ra, trong điều kiện y tế thập niên 1930, việc mang thai và sinh nở liên tục làm tăng vọt nguy cơ tử vong và kiệt sức cho các bà mẹ.
Sau hai năm xác minh, năm 1938, kết quả được công bố. Bốn gia đình, mỗi nhà có 9 đứa con hợp lệ, được tuyên bố đồng chiến thắng. Mỗi nhà nhận được 125.000 USD, một khoản tiền khổng lồ đủ để mua ba trang trại rộng lớn thời bấy giờ.
Bản di chúc ""Cuộc đua cò"" sau này trở thành một trong những án lệ kỳ lạ nhất Canada. Các nhà sử học nhìn nhận nó như một minh chứng cho thấy sự tuyệt vọng về kinh tế đã đẩy những phụ nữ nghèo vào một cuộc chơi do một triệu phú đã chết đặt ra.
Bảo Nhiên(TheoBaidu/Fivethirtyeight)"
https://vnexpress.net/lam-tuong-pho-bien-khi-phi-hanh-toi-4961630.html,Lầm tưởng phổ biến khi phi hành tỏi,"Nhiều người nghĩ phi hành tỏi với dầu bốc khói mới thơm nhưng thực tế, cách làm này không chỉ phá hủy mùi, mà còn gây vị đắng, làm hỏng món ăn.","Nhiều người nội trợ có thói quen đun dầu mỡ thật nóng rồi mới cho hành, tỏi băm vào phi. Họ tin rằng nhiệt độ cao tức thời sẽ làm dậy mùi thơm. Tuy nhiên, các chuyên gia ẩm thực và khoa học đều chỉ ra đây là một sai lầm phổ biến.
Nhiệt độ quá cao (trên 150-170°C, ngưỡng dầu bốc khói) sẽ phá hủy các hợp chất tạo mùi, khiến hành tỏi khét đắng và có mùi hăng nồng.
Khoa học đằng sau mùi thơm
Mùi thơm đặc trưng của tỏi đến từ allicin, một hợp chất chứa lưu huỳnh. Chất này được tạo ra khi tỏi được đập dập hoặc băm nhỏ (enzyme alliinase tiếp xúc với alliin).
Allicin rất nhạy cảm với nhiệt. Khi gặp nhiệt quá cao, nó bị phân rã nhanh, tạo ra mùi hăng gắt hoặc mùi khét. Ngược lại, ở nhiệt độ trung bình (khoảng 90-120°C), allicin chuyển hóa thành các dẫn xuất khác (như diallyl disulfide), tạo ra mùi thơm sâu, bền bỉ và dịu ngọt cho món ăn.
Ngoài ra, trong hành tỏi có chứa một lượng đường tự nhiên. Nếu dầu quá nóng, lượng đường này lập tức bị đốt cháy (phản ứng Maillard thất bại), tạo ra vị đắng và mùi gắt ""chát mũi"", thay vì chuyển sang màu vàng nâu và tạo hương ""umami"" (vị ngọt thịt) như mong muốn.
Vì sao dầu nóng có vẻ thơm hơn?
Khi cho hành tỏi vào dầu đang bốc khói, nước trong tỏi bốc hơi đột ngột, kéo theo mùi hương bốc lên nồng nặc. Nhưng đây là mùi hương ""thoát đi"", nó bay hơi tức thời và biến mất nhanh, không bám vào dầu hay món ăn.
Ngược lại, phi hành tỏi ở lửa vừa cho phép hương thơm ""thấm"" vào dầu. Lớp dầu này trở thành ""nền vị"", mang hương thơm quyện vào các nguyên liệu xào, kho, canh, tạo ra chiều sâu hương vị bền vững hơn.
Kỹ thuật phi hành tỏi ""chuẩn""
Trong ẩm thực Việt, từ món rau muống xào tỏi đến nồi canh chua, cá kho, lớp hành tỏi phi chuẩn quyết định phần lớn sự thành công. Nếu hành tỏi cháy, vị đắng sẽ lan ra cả món ăn và rất khó cứu chữa.
Kỹ thuật phi chuẩn có thể thực hiện đơn giản:
Đun dầu ở lửa vừa. Thời điểm lý tưởng là khi dầu bắt đầu gợn sóng, thử một miếng tỏi nhỏ thấy sủi tăm nhẹ, nhưng dầu chưabốc khói.
Cho hành tỏi vào và đảo chậm, giữ lửa ở mức vừa hoặc nhỏ.
Quan sát màu chuyển dần từ trắng sang vàng nhạt, rồi vàng rơm. Khi hành tỏi đạt màu vàng rơm là thời điểm đẹp nhất để cho nguyên liệu khác vào.
Nếu làm hành tỏi phi giòn (để rắc lên món ăn), nên tắt bếp khi chúng vừa chuyển màu vàng nhạt, vì nhiệt dư trong dầu sẽ tiếp tục làm chúng chín và đậm màu hơn.
Một lưu ý nhỏ, tỏi băm mịn dễ cháy hơn tỏi thái lát hoặc đập dập vì diện tích tiếp xúc nhiệt lớn. Vì vậy, khi băm tỏi càng nhuyễn, bạn càng phải kiểm soát nhiệt độ cẩn thận hơn.
Bùi Thủy"
